channel,q2_min,q2_max,q2,w_min,w_max,w,F_2,F_2_err
pi+ n,2.85,2.95,2.9,1.825,1.835,1.83,0.027144761798824815,0.0011922103276083699
pi+ n,2.85,2.95,2.9,1.835,1.845,1.84,0.025774950799529378,0.0011661776565119611
pi+ n,2.85,2.95,2.9,1.845,1.855,1.85,0.024405139800233934,0.0011401449854155522
pi+ n,2.85,2.95,2.9,1.855,1.865,1.86,0.023035328800938497,0.0011141123143191432
pi+ n,2.85,2.95,2.9,1.865,1.875,1.87,0.02166551780164306,0.0010880796432227342
pi+ n,2.85,2.95,2.9,1.875,1.885,1.88,0.02029570680234765,0.0010620469721263257
pi+ n,2.85,2.95,2.9,1.885,1.895,1.89,0.018925895803052213,0.0010360143010299172
pi+ n,2.85,2.95,2.9,1.895,1.905,1.9,0.017556084803756776,0.0010099816299335082
pi+ n,2.85,2.95,2.9,1.905,1.915,1.91,0.016186273804461332,0.0009839489588370992
pi+ n,2.85,2.95,2.9,1.915,1.925,1.92,0.014816462805165902,0.0009579162877406905
pi+ n,2.85,2.95,2.9,1.925,1.935,1.93,0.01344665180587046,0.0009318836166442814
pi+ n,2.85,2.95,2.9,1.935,1.945,1.94,0.012076840806575022,0.0009058509455478726
pi+ n,2.85,2.95,2.9,1.945,1.955,1.95,0.010707029807279582,0.0008798182744514637
pi+ n,2.85,2.95,2.9,1.955,1.965,1.96,0.010396449327302715,0.0009147982264672471
pi+ n,2.85,2.95,2.9,1.965,1.975,1.97,0.010085868847325846,0.0009497781784830305
pi+ n,2.85,2.95,2.9,1.975,1.985,1.98,0.009827782520374728,0.0010233588098689972
pi+ n,2.85,2.95,2.9,1.985,1.995,1.99,0.00970968060149226,0.0011998745862421146
pi+ n,2.85,2.95,2.9,1.995,2.005,2.0,0.009591578682609792,0.001376390362615232
pi+ n,2.95,3.05,3.0,1.115,1.125,1.12,0.0033663595783418815,0.0003857321148769456
pi+ n,2.95,3.05,3.0,1.125,1.135,1.13,0.005632435471299606,0.0005880857099020433
pi+ n,2.95,3.05,3.0,1.135,1.145,1.14,0.004978566367650957,0.0004874579925971933
pi+ n,2.95,3.05,3.0,1.145,1.155,1.15,0.004252776246194138,0.0003754113572098646
pi+ n,2.95,3.05,3.0,1.155,1.165,1.16,0.005153177204137265,0.00043171801088625245
pi+ n,2.95,3.05,3.0,1.165,1.175,1.17,0.006569955449487368,0.0005023310161016462
pi+ n,2.95,3.05,3.0,1.175,1.185,1.18,0.007986733694837472,0.00057294402131704
pi+ n,2.95,3.05,3.0,1.185,1.195,1.19,0.009403511940187573,0.0006435570265324337
pi+ n,2.95,3.05,3.0,1.195,1.205,1.2,0.010820290185537674,0.0007141700317478273
pi+ n,2.95,3.05,3.0,1.205,1.215,1.21,0.012237068430887775,0.0007847830369632212
pi+ n,2.95,3.05,3.0,1.215,1.225,1.22,0.012975977251949324,0.0007418058640388712
pi+ n,2.95,3.05,3.0,1.225,1.235,1.23,0.013645448372212859,0.0007221553362604738
pi+ n,2.95,3.05,3.0,1.235,1.245,1.24,0.013696249199545308,0.0008618026991730236
pi+ n,2.95,3.05,3.0,1.245,1.255,1.25,0.01393227048514306,0.0009575283180408158
pi+ n,2.95,3.05,3.0,1.255,1.265,1.26,0.014385480110140127,0.0009651901024299684
pi+ n,2.95,3.05,3.0,1.265,1.275,1.27,0.015059666937273328,0.0009307384020616684
pi+ n,2.95,3.05,3.0,1.275,1.285,1.28,0.015511605485031605,0.0009834378268859711
pi+ n,2.95,3.05,3.0,1.285,1.295,1.29,0.016007807589392554,0.0011155416771220213
pi+ n,2.95,3.05,3.0,1.295,1.305,1.3,0.016682493364380355,0.0010368634583169212
pi+ n,2.95,3.05,3.0,1.305,1.315,1.31,0.01728429442418041,0.001002593691049737
pi+ n,2.95,3.05,3.0,1.315,1.325,1.32,0.017963054070059038,0.0010459277631499815
pi+ n,2.95,3.05,3.0,1.325,1.335,1.33,0.018750217778546286,0.0010806705403434316
pi+ n,2.95,3.05,3.0,1.335,1.345,1.34,0.01907984847953086,0.0011563710058803997
pi+ n,2.95,3.05,3.0,1.345,1.355,1.35,0.019409479180515436,0.0012320714714173675
pi+ n,2.95,3.05,3.0,1.355,1.365,1.36,0.019739109881500013,0.0013077719369543354
pi+ n,2.95,3.05,3.0,1.365,1.375,1.37,0.020068740582484593,0.0013834724024913035
pi+ n,2.95,3.05,3.0,1.375,1.385,1.38,0.02039837128346916,0.0014591728680282696
pi+ n,2.95,3.05,3.0,1.385,1.395,1.39,0.020728001984453737,0.0015348733335652375
pi+ n,2.95,3.05,3.0,1.395,1.405,1.4,0.021057632685438313,0.0016105737991022055
pi+ n,2.95,3.05,3.0,1.405,1.415,1.41,0.02138726338642289,0.0016862742646391734
pi+ n,2.95,3.05,3.0,1.415,1.425,1.42,0.021716894087407467,0.0017619747301761415
pi+ n,2.95,3.05,3.0,1.425,1.435,1.43,0.02204652478839204,0.0018376751957131091
pi+ n,2.95,3.05,3.0,1.435,1.445,1.44,0.022500846324555915,0.00207677896555359
pi+ n,2.95,3.05,3.0,1.445,1.455,1.45,0.02379684390526568,0.002253337371911894
pi+ n,2.95,3.05,3.0,1.455,1.465,1.46,0.025800473508967664,0.002212438542628272
pi+ n,2.95,3.05,3.0,1.465,1.475,1.47,0.02649694607485367,0.0019915056135245196
pi+ n,2.95,3.05,3.0,1.475,1.485,1.48,0.026947507489403277,0.0019671656484556
pi+ n,2.95,3.05,3.0,1.485,1.495,1.49,0.027966110691677048,0.0019102404894106115
pi+ n,2.95,3.05,3.0,1.495,1.505,1.5,0.02933623154443347,0.0018544361991044932
pi+ n,2.95,3.05,3.0,1.505,1.515,1.51,0.031043940705128368,0.0018229778471559994
pi+ n,2.95,3.05,3.0,1.515,1.525,1.52,0.03373614190390102,0.0017750617556217992
pi+ n,2.95,3.05,3.0,1.525,1.535,1.53,0.03905634887164941,0.0018334620319093188
pi+ n,2.95,3.05,3.0,1.535,1.545,1.54,0.04109918763450742,0.0019262293468415754
pi+ n,2.95,3.05,3.0,1.545,1.555,1.55,0.040346386370368865,0.0019661161074932525
pi+ n,2.95,3.05,3.0,1.555,1.565,1.56,0.038041342124868226,0.0019362802529783593
pi+ n,2.95,3.05,3.0,1.565,1.575,1.57,0.035842102492139274,0.001968017189976409
pi+ n,2.95,3.05,3.0,1.575,1.585,1.58,0.034510871466483815,0.002063627298348006
pi+ n,2.95,3.05,3.0,1.585,1.595,1.59,0.032746930674961705,0.0020710943226466966
pi+ n,2.95,3.05,3.0,1.595,1.605,1.6,0.031735987932332045,0.002082220292957328
pi+ n,2.95,3.05,3.0,1.605,1.615,1.61,0.032503942194941696,0.002166010112094569
pi+ n,2.95,3.05,3.0,1.615,1.625,1.62,0.03346536634062378,0.002164331228116843
pi+ n,2.95,3.05,3.0,1.625,1.635,1.63,0.03457629231453212,0.0016661014171622677
pi+ n,2.95,3.05,3.0,1.635,1.645,1.64,0.03632431589440033,0.0017743286001543463
pi+ n,2.95,3.05,3.0,1.645,1.655,1.65,0.03718120424517473,0.0017680113914444004
pi+ n,2.95,3.05,3.0,1.655,1.665,1.66,0.038968365494080615,0.0017528630907801908
pi+ n,2.95,3.05,3.0,1.665,1.675,1.67,0.040447845672739235,0.0018092906123559935
pi+ n,2.95,3.05,3.0,1.675,1.685,1.68,0.04151809105331736,0.001763674385267422
pi+ n,2.95,3.05,3.0,1.685,1.695,1.69,0.04233144853991537,0.0017091579671449936
pi+ n,2.95,3.05,3.0,1.695,1.705,1.7,0.04017731990512114,0.0015916093099527873
pi+ n,2.95,3.05,3.0,1.705,1.715,1.71,0.03722741393989369,0.00165375146995378
pi+ n,2.95,3.05,3.0,1.715,1.725,1.72,0.03544097284408802,0.001699473603251443
pi+ n,2.95,3.05,3.0,1.725,1.735,1.73,0.03461870166160441,0.0014513651269760248
pi+ n,2.95,3.05,3.0,1.735,1.745,1.74,0.03409760536860133,0.001374050915939045
pi+ n,2.95,3.05,3.0,1.745,1.755,1.75,0.033766775897575804,0.0013447488376373126
pi+ n,2.95,3.05,3.0,1.755,1.765,1.76,0.033499368700542806,0.0013314508035806626
pi+ n,2.95,3.05,3.0,1.765,1.775,1.77,0.03313156286091955,0.0013154597017765207
pi+ n,2.95,3.05,3.0,1.775,1.785,1.78,0.03266335837870607,0.0012967755322248872
pi+ n,2.95,3.05,3.0,1.785,1.795,1.79,0.031969752267222096,0.0012762542372870603
pi+ n,2.95,3.05,3.0,1.795,1.805,1.8,0.030599941267926655,0.0012502215661906514
pi+ n,2.95,3.05,3.0,1.805,1.815,1.81,0.029230130268631218,0.0012241888950942424
pi+ n,2.95,3.05,3.0,1.815,1.825,1.82,0.027860319269335777,0.0011981562239978334
pi+ n,2.95,3.05,3.0,1.825,1.835,1.83,0.026490508270040337,0.0011721235529014245
pi+ n,2.95,3.05,3.0,1.835,1.845,1.84,0.025120697270744903,0.0011460908818050155
pi+ n,2.95,3.05,3.0,1.845,1.855,1.85,0.023750886271449462,0.0011200582107086065
pi+ n,2.95,3.05,3.0,1.855,1.865,1.86,0.022381075272154022,0.0010940255396121976
pi+ n,2.95,3.05,3.0,1.865,1.875,1.87,0.021011264272858585,0.0010679928685157888
pi+ n,2.95,3.05,3.0,1.875,1.885,1.88,0.01964145327356318,0.0010419601974193805
pi+ n,2.95,3.05,3.0,1.885,1.895,1.89,0.018271642274267738,0.0010159275263229716
pi+ n,2.95,3.05,3.0,1.895,1.905,1.9,0.0169018312749723,0.0009898948552265626
pi+ n,2.95,3.05,3.0,1.905,1.915,1.91,0.015532020275676864,0.0009638621841301538
pi+ n,2.95,3.05,3.0,1.915,1.925,1.92,0.014162209276381427,0.000937829513033745
pi+ n,2.95,3.05,3.0,1.925,1.935,1.93,0.012792398277085984,0.000911796841937336
pi+ n,2.95,3.05,3.0,1.935,1.945,1.94,0.011422587277790547,0.0008857641708409271
pi+ n,2.95,3.05,3.0,1.945,1.955,1.95,0.010052776278495108,0.0008597314997445182
pi+ n,2.95,3.05,3.0,1.955,1.965,1.96,0.009742195798518241,0.0008947114517603016
pi+ n,2.95,3.05,3.0,1.965,1.975,1.97,0.009501607522575702,0.0009811589762696619
pi+ n,2.95,3.05,3.0,1.975,1.985,1.98,0.009383505603693235,0.0011576747526427793
pi+ n,2.95,3.05,3.0,1.985,1.995,1.99,0.009265403684810767,0.0013341905290158967
pi+ n,2.95,3.05,3.0,1.995,2.005,2.0,0.0091473017659283,0.0015107063053890137
pi+ n,3.05,3.15,3.1,1.115,1.125,1.12,0.003200915560930359,0.0003904418004342908
pi+ n,3.05,3.15,3.1,1.125,1.135,1.13,0.005466991453888084,0.0005927953954593886
pi+ n,3.05,3.15,3.1,1.135,1.145,1.14,0.004813122350239434,0.0004921676781545386
pi+ n,3.05,3.15,3.1,1.145,1.155,1.15,0.004002719266655359,0.0003666870214937053
pi+ n,3.05,3.15,3.1,1.155,1.165,1.16,0.004698801930369708,0.0004994039764231209
pi+ n,3.05,3.15,3.1,1.165,1.175,1.17,0.00571239577888156,0.0004767756785748918
pi+ n,3.05,3.15,3.1,1.175,1.185,1.18,0.007129174024231662,0.0005473886837902855
pi+ n,3.05,3.15,3.1,1.185,1.195,1.19,0.008545952269581764,0.0006180016890056793
pi+ n,3.05,3.15,3.1,1.195,1.205,1.2,0.009962730514931866,0.0006886146942210729
pi+ n,3.05,3.15,3.1,1.205,1.215,1.21,0.011379508760281968,0.0007592276994364668
pi+ n,3.05,3.15,3.1,1.215,1.225,1.22,0.012118417581343518,0.0007162505265121167
pi+ n,3.05,3.15,3.1,1.225,1.235,1.23,0.012710735700720364,0.0007225184933403333
pi+ n,3.05,3.15,3.1,1.235,1.245,1.24,0.012761536528052817,0.0008621658562528833
pi+ n,3.05,3.15,3.1,1.245,1.255,1.25,0.013203358322834233,0.0009090895372931666
pi+ n,3.05,3.15,3.1,1.255,1.265,1.26,0.0134110377232356,0.0009635440825239334
pi+ n,3.05,3.15,3.1,1.265,1.275,1.27,0.0140852245503688,0.0009290923821556334
pi+ n,3.05,3.15,3.1,1.275,1.285,1.28,0.014487981368568551,0.0008935646676335499
pi+ n,3.05,3.15,3.1,1.285,1.295,1.29,0.0149841834729295,0.0010256685178696
pi+ n,3.05,3.15,3.1,1.295,1.305,1.3,0.0156588692479173,0.0009469902990644999
pi+ n,3.05,3.15,3.1,1.305,1.315,1.31,0.016179687290842085,0.0009620632557283332
pi+ n,3.05,3.15,3.1,1.315,1.325,1.32,0.016737997978266684,0.00101494321105835
pi+ n,3.05,3.15,3.1,1.325,1.335,1.33,0.017525161686753932,0.0010496859882518
pi+ n,3.05,3.15,3.1,1.335,1.345,1.34,0.01785479238773851,0.001125386453788768
pi+ n,3.05,3.15,3.1,1.345,1.355,1.35,0.018184423088723086,0.0012010869193257358
pi+ n,3.05,3.15,3.1,1.355,1.365,1.36,0.018514053789707663,0.001276787384862704
pi+ n,3.05,3.15,3.1,1.365,1.375,1.37,0.01884368449069224,0.001352487850399672
pi+ n,3.05,3.15,3.1,1.375,1.385,1.38,0.01917331519167681,0.0014281883159366381
pi+ n,3.05,3.15,3.1,1.385,1.395,1.39,0.019502945892661386,0.001503888781473606
pi+ n,3.05,3.15,3.1,1.395,1.405,1.4,0.019832576593645963,0.001579589247010574
pi+ n,3.05,3.15,3.1,1.405,1.415,1.41,0.020162207294630537,0.001655289712547542
pi+ n,3.05,3.15,3.1,1.415,1.425,1.42,0.020491837995615117,0.0017309901780845098
pi+ n,3.05,3.15,3.1,1.425,1.435,1.43,0.020821468696599687,0.0018066906436214776
pi+ n,3.05,3.15,3.1,1.435,1.445,1.44,0.021151099397584267,0.0018823911091584457
pi+ n,3.05,3.15,3.1,1.445,1.455,1.45,0.021480730098568844,0.0019580915746954136
pi+ n,3.05,3.15,3.1,1.455,1.465,1.46,0.02181036079955342,0.0020337920402323816
pi+ n,3.05,3.15,3.1,1.465,1.475,1.47,0.022139991500537998,0.0021094925057693493
pi+ n,3.05,3.15,3.1,1.475,1.485,1.48,0.02246962220152257,0.002185192971306317
pi+ n,3.05,3.15,3.1,1.485,1.495,1.49,0.022799252902507148,0.002260893436843285
pi+ n,3.05,3.15,3.1,1.495,1.505,1.5,0.023128883603491725,0.002336593902380253
pi+ n,3.05,3.15,3.1,1.505,1.515,1.51,0.023458514304476298,0.0024122943679172207
pi+ n,3.05,3.15,3.1,1.515,1.525,1.52,0.023788145005460875,0.002487994833454189
pi+ n,3.05,3.15,3.1,1.525,1.535,1.53,0.024117775706445455,0.002563695298991157
pi+ n,3.05,3.15,3.1,1.535,1.545,1.54,0.02444740640743003,0.002639395764528125
pi+ n,3.05,3.15,3.1,1.545,1.555,1.55,0.024818600720141037,0.0027695639981662615
pi+ n,3.05,3.15,3.1,1.555,1.565,1.56,0.026150633970240287,0.0027411395474899085
pi+ n,3.05,3.15,3.1,1.565,1.575,1.57,0.02709706246010022,0.002695449742683232
pi+ n,3.05,3.15,3.1,1.575,1.585,1.58,0.03033710156917219,0.002688458353618174
pi+ n,3.05,3.15,3.1,1.585,1.595,1.59,0.029998765986911792,0.002722731093974521
pi+ n,3.05,3.15,3.1,1.595,1.605,1.6,0.028233962170276287,0.0027676691171972996
pi+ n,3.05,3.15,3.1,1.605,1.615,1.61,0.029165920266077682,0.0028474002670890917
pi+ n,3.05,3.15,3.1,1.615,1.625,1.62,0.03080636587445888,0.002629948197637481
pi+ n,3.05,3.15,3.1,1.625,1.635,1.63,0.032469736667496585,0.0018706178298091214
pi+ n,3.05,3.15,3.1,1.635,1.645,1.64,0.034085737659347866,0.001972977573355126
pi+ n,3.05,3.15,3.1,1.645,1.655,1.65,0.03435484197394853,0.0018906700514004012
pi+ n,3.05,3.15,3.1,1.655,1.665,1.66,0.03556785004180643,0.0018775239133587969
pi+ n,3.05,3.15,3.1,1.665,1.675,1.67,0.03655417186487083,0.0019631814914074317
pi+ n,3.05,3.15,3.1,1.675,1.685,1.68,0.037558783362692694,0.0019300045228022528
pi+ n,3.05,3.15,3.1,1.685,1.695,1.69,0.037970068655285225,0.0018808234356534317
pi+ n,3.05,3.15,3.1,1.695,1.705,1.7,0.03670279705684304,0.0017750280091784704
pi+ n,3.05,3.15,3.1,1.705,1.715,1.71,0.0336816695023828,0.001629388672340729
pi+ n,3.05,3.15,3.1,1.715,1.725,1.72,0.030741860459336027,0.0016009986900839442
pi+ n,3.05,3.15,3.1,1.725,1.735,1.73,0.02744581248704669,0.0016667313555699557
pi+ n,3.05,3.15,3.1,1.735,1.745,1.74,0.026015788500038765,0.0020239024167905757
pi+ n,3.05,3.15,3.1,1.745,1.755,1.75,0.024116296111314238,0.001909617908033281
pi+ n,3.05,3.15,3.1,1.755,1.765,1.76,0.022446422743149147,0.0015533325936638806
pi+ n,3.05,3.15,3.1,1.765,1.775,1.77,0.021919201375741198,0.001370955977979822
pi+ n,3.05,3.15,3.1,1.775,1.785,1.78,0.02139810508273812,0.001293641766942842
pi+ n,3.05,3.15,3.1,1.785,1.795,1.79,0.02087700878973504,0.0012163275559058618
pi+ n,3.05,3.15,3.1,1.795,1.805,1.8,0.020355912496731958,0.0011390133448688819
pi+ n,3.05,3.15,3.1,1.805,1.815,1.81,0.02006736454170146,0.001120380629397204
pi+ n,3.05,3.15,3.1,1.815,1.825,1.82,0.019799957344668457,0.001107082595340554
pi+ n,3.05,3.15,3.1,1.825,1.835,1.83,0.019532550147635455,0.001093784561283904
pi+ n,3.05,3.15,3.1,1.835,1.845,1.84,0.019265142950602453,0.001080486527227254
pi+ n,3.05,3.15,3.1,1.845,1.855,1.85,0.01896426953937269,0.0010662908039214397
pi+ n,3.05,3.15,3.1,1.855,1.865,1.86,0.018496065057159207,0.0010476066343698062
pi+ n,3.05,3.15,3.1,1.865,1.875,1.87,0.018027860574945723,0.001028922464818173
pi+ n,3.05,3.15,3.1,1.875,1.885,1.88,0.01755965609273225,0.00101023829526654
pi+ n,3.05,3.15,3.1,1.885,1.895,1.89,0.017091451610518768,0.0009915541257149068
pi+ n,3.05,3.15,3.1,1.895,1.905,1.9,0.016247577746187826,0.0009698080805196172
pi+ n,3.05,3.15,3.1,1.905,1.915,1.91,0.014877766746892392,0.0009437754094232084
pi+ n,3.05,3.15,3.1,1.915,1.925,1.92,0.01350795574759695,0.0009177427383267994
pi+ n,3.05,3.15,3.1,1.925,1.935,1.93,0.012138144748301513,0.0008917100672303905
pi+ n,3.05,3.15,3.1,1.935,1.945,1.94,0.010768333749006074,0.0008656773961339815
pi+ n,3.05,3.15,3.1,1.945,1.955,1.95,0.009398522749710635,0.0008396447250375727
pi+ n,3.05,3.15,3.1,1.955,1.965,1.96,0.009175432524776678,0.0009389591426703267
pi+ n,3.05,3.15,3.1,1.965,1.975,1.97,0.00905733060589421,0.001115474919043444
pi+ n,3.05,3.15,3.1,1.975,1.985,1.98,0.008939228687011743,0.0012919906954165614
pi+ n,3.05,3.15,3.1,1.985,1.995,1.99,0.008821126768129278,0.0014685064717896788
pi+ n,3.05,3.15,3.1,1.995,2.005,2.0,0.008703024849246808,0.001645022248162796
pi+ n,3.15,3.25,3.2,1.115,1.125,1.12,0.003038499283670561,0.0003950068220950936
pi+ n,3.15,3.25,3.2,1.125,1.135,1.13,0.005301547436476562,0.0005975050810167336
pi+ n,3.15,3.25,3.2,1.135,1.145,1.14,0.00464556300877473,0.0004965415131800461
pi+ n,3.15,3.25,3.2,1.145,1.155,1.15,0.00375266228711658,0.000357962685777546
pi+ n,3.15,3.25,3.2,1.155,1.165,1.16,0.004512135788068931,0.0005976476066787461
pi+ n,3.15,3.25,3.2,1.165,1.175,1.17,0.005089563807722406,0.0005301424714558472
pi+ n,3.15,3.25,3.2,1.175,1.185,1.18,0.006277399700336127,0.0005238446361839966
pi+ n,3.15,3.25,3.2,1.185,1.195,1.19,0.007688392598975955,0.0005924463514789249
pi+ n,3.15,3.25,3.2,1.195,1.205,1.2,0.009105170844326056,0.0006630593566943185
pi+ n,3.15,3.25,3.2,1.205,1.215,1.21,0.01052194908967616,0.0007336723619097124
pi+ n,3.15,3.25,3.2,1.215,1.225,1.22,0.011257000260693373,0.000691991113715693
pi+ n,3.15,3.25,3.2,1.225,1.235,1.23,0.011776023029227874,0.000722881650420193
pi+ n,3.15,3.25,3.2,1.235,1.245,1.24,0.011837113882019508,0.0008600889164413675
pi+ n,3.15,3.25,3.2,1.245,1.255,1.25,0.012474446160525409,0.0008606507565455176
pi+ n,3.15,3.25,3.2,1.255,1.265,1.26,0.012448871847560857,0.0009595584245758174
pi+ n,3.15,3.25,3.2,1.265,1.275,1.27,0.013110782163464275,0.0009274463622495983
pi+ n,3.15,3.25,3.2,1.275,1.285,1.28,0.013466816338583423,0.0008081028653484483
pi+ n,3.15,3.25,3.2,1.285,1.295,1.29,0.013960559356466447,0.0009357953586171788
pi+ n,3.15,3.25,3.2,1.295,1.305,1.3,0.014631195980610485,0.0008595842760086298
pi+ n,3.15,3.25,3.2,1.305,1.315,1.31,0.015075080157503758,0.0009215328204069298
pi+ n,3.15,3.25,3.2,1.315,1.325,1.32,0.015518964334397032,0.0009834813648052299
pi+ n,3.15,3.25,3.2,1.325,1.335,1.33,0.016300105594961582,0.0010187014361601684
pi+ n,3.15,3.25,3.2,1.335,1.345,1.34,0.016629736295946156,0.0010944019016971363
pi+ n,3.15,3.25,3.2,1.345,1.355,1.35,0.016959366996930736,0.0011701023672341044
pi+ n,3.15,3.25,3.2,1.355,1.365,1.36,0.01728899769791531,0.0012458028327710722
pi+ n,3.15,3.25,3.2,1.365,1.375,1.37,0.017618628398899886,0.00132150329830804
pi+ n,3.15,3.25,3.2,1.375,1.385,1.38,0.017948259099884456,0.0013972037638450064
pi+ n,3.15,3.25,3.2,1.385,1.395,1.39,0.018277889800869033,0.0014729042293819745
pi+ n,3.15,3.25,3.2,1.395,1.405,1.4,0.01860752050185361,0.0015486046949189421
pi+ n,3.15,3.25,3.2,1.405,1.415,1.41,0.018937151202838183,0.0016243051604559102
pi+ n,3.15,3.25,3.2,1.415,1.425,1.42,0.019266781903822763,0.001700005625992878
pi+ n,3.15,3.25,3.2,1.425,1.435,1.43,0.019596412604807337,0.001775706091529846
pi+ n,3.15,3.25,3.2,1.435,1.445,1.44,0.019926043305791914,0.001851406557066814
pi+ n,3.15,3.25,3.2,1.445,1.455,1.45,0.02025567400677649,0.0019271070226037819
pi+ n,3.15,3.25,3.2,1.455,1.465,1.46,0.020585304707761064,0.0020028074881407497
pi+ n,3.15,3.25,3.2,1.465,1.475,1.47,0.020914935408745644,0.002078507953677718
pi+ n,3.15,3.25,3.2,1.475,1.485,1.48,0.021244566109730217,0.002154208419214686
pi+ n,3.15,3.25,3.2,1.485,1.495,1.49,0.021574196810714794,0.0022299088847516535
pi+ n,3.15,3.25,3.2,1.495,1.505,1.5,0.02190382751169937,0.0023056093502886216
pi+ n,3.15,3.25,3.2,1.505,1.515,1.51,0.022233458212683948,0.0023813098158255892
pi+ n,3.15,3.25,3.2,1.515,1.525,1.52,0.022563088913668525,0.0024570102813625573
pi+ n,3.15,3.25,3.2,1.525,1.535,1.53,0.0228927196146531,0.0025327107468995254
pi+ n,3.15,3.25,3.2,1.535,1.545,1.54,0.02322235031563768,0.0026084112124364935
pi+ n,3.15,3.25,3.2,1.545,1.555,1.55,0.023551981016622255,0.0026841116779734615
pi+ n,3.15,3.25,3.2,1.555,1.565,1.56,0.02388161171760683,0.002759812143510429
pi+ n,3.15,3.25,3.2,1.565,1.575,1.57,0.024708090088394974,0.002836264215733463
pi+ n,3.15,3.25,3.2,1.575,1.585,1.58,0.025419090048753604,0.0028019159357392572
pi+ n,3.15,3.25,3.2,1.585,1.595,1.59,0.027452912646847957,0.002833574805205815
pi+ n,3.15,3.25,3.2,1.595,1.605,1.6,0.026237686157015726,0.002869210414873953
pi+ n,3.15,3.25,3.2,1.605,1.615,1.61,0.027421456415378895,0.002942663503016222
pi+ n,3.15,3.25,3.2,1.615,1.625,1.62,0.0292752461895524,0.00260117070797824
pi+ n,3.15,3.25,3.2,1.625,1.635,1.63,0.03096738608287358,0.0018867986997938126
pi+ n,3.15,3.25,3.2,1.635,1.645,1.64,0.03244489012684295,0.001970520930826561
pi+ n,3.15,3.25,3.2,1.645,1.655,1.65,0.03271885847389136,0.0018869429276965977
pi+ n,3.15,3.25,3.2,1.655,1.665,1.66,0.03345437306450753,0.001859725202762098
pi+ n,3.15,3.25,3.2,1.665,1.675,1.67,0.03444071962928609,0.001941048116177642
pi+ n,3.15,3.25,3.2,1.675,1.685,1.68,0.03544449585276768,0.0019091243142867302
pi+ n,3.15,3.25,3.2,1.685,1.695,1.69,0.035797468484578904,0.001910497421513006
pi+ n,3.15,3.25,3.2,1.695,1.705,1.7,0.03455897487038741,0.0018078362760985617
pi+ n,3.15,3.25,3.2,1.705,1.715,1.71,0.031660610155193496,0.0016584606741857524
pi+ n,3.15,3.25,3.2,1.715,1.725,1.72,0.029123038072525698,0.0016586193643389469
pi+ n,3.15,3.25,3.2,1.725,1.735,1.73,0.024842048268801528,0.00155557022456447
pi+ n,3.15,3.25,3.2,1.735,1.745,1.74,0.023557595915926835,0.0019513936611908062
pi+ n,3.15,3.25,3.2,1.745,1.755,1.75,0.021794612222641015,0.002020498028827967
pi+ n,3.15,3.25,3.2,1.755,1.765,1.76,0.019766032594273952,0.0018572512632309035
pi+ n,3.15,3.25,3.2,1.765,1.775,1.77,0.01889381912832299,0.0014084275401998433
pi+ n,3.15,3.25,3.2,1.775,1.785,1.78,0.01837272283531991,0.0013311133291628633
pi+ n,3.15,3.25,3.2,1.785,1.795,1.79,0.01785162654231683,0.0012537991181258833
pi+ n,3.15,3.25,3.2,1.795,1.805,1.8,0.01733053024931375,0.0011764849070889031
pi+ n,3.15,3.25,3.2,1.805,1.815,1.81,0.016840184149761586,0.0011069302326556002
pi+ n,3.15,3.25,3.2,1.815,1.825,1.82,0.016572776952728588,0.0010936321985989502
pi+ n,3.15,3.25,3.2,1.825,1.835,1.83,0.016305369755695583,0.0010803341645423002
pi+ n,3.15,3.25,3.2,1.835,1.845,1.84,0.016037962558662584,0.00106703613048565
pi+ n,3.15,3.25,3.2,1.845,1.855,1.85,0.015770555361629583,0.001053738096429
pi+ n,3.15,3.25,3.2,1.855,1.865,1.86,0.015497063398378974,0.0010402768461452289
pi+ n,3.15,3.25,3.2,1.865,1.875,1.87,0.01502885891616549,0.0010215926765935956
pi+ n,3.15,3.25,3.2,1.875,1.885,1.88,0.014560654433952018,0.0010029085070419625
pi+ n,3.15,3.25,3.2,1.885,1.895,1.89,0.014092449951738535,0.0009842243374903292
pi+ n,3.15,3.25,3.2,1.895,1.905,1.9,0.013624245469525051,0.000965540167938696
pi+ n,3.15,3.25,3.2,1.905,1.915,1.91,0.013156040987311567,0.0009468559983870626
