channel,q2_min,q2_max,q2,w_min,w_max,w,beam_energy,sigma_U,sigma_U_err,F_2,F_2_err,d2sigma_dOmega_pi_dE_f,d2sigma_dOmega_pi_dE_f_err,d2sigma_dWdQ2,d2sigma_dWdQ2_err
pi0 p,0.7,0.8,0.75,1.32,1.32,1.32,2.444,33.03734020352747,3.3738521148015566,0.05924584143036974,0.006050326877758406,0.02889540241747294,0.0029508675321212444,0.03296925093387556,0.0033668986759049875
pi0 p,0.7,0.8,0.75,1.36,1.36,1.36,2.444,24.912584698740076,3.4396821347895137,0.05031041774555646,0.00694636253948952,0.02166528416004485,0.002991327145360929,0.02642117317484932,0.0036479730404812357
pi0 p,0.7,0.8,0.75,1.4,1.4,1.4,2.444,17.14546181845205,2.5426776351767444,0.03849796428452047,0.005709260784141476,0.01462154911371447,0.002168380549718939,0.019090797753741177,0.002831171595149406
pi0 p,0.7,0.8,0.75,1.42,1.42,1.42,2.444,14.989895718303256,2.484799771387447,0.035343542950666114,0.005858721707890462,0.012599590473267124,0.002088570869063616,0.01703433559831308,0.002823696308223316
pi0 p,0.7,0.8,0.75,1.58,1.58,1.58,2.444,9.790541027056227,1.9646679812014445,0.03165752892155777,0.0063527166950490994,0.006664134025194358,0.0013372918519571476,0.012192269971632336,0.0024466229563037943
pi0 p,0.7,0.8,0.75,1.66,1.66,1.66,2.444,10.105140115386705,1.8977912089910733,0.03691459630495153,0.006932728844038443,0.005850927239222301,0.0010988307091492093,0.012732998263608283,0.002391314904380192
pi0 p,0.7,0.8,0.75,1.68,1.68,1.68,2.444,11.004666056703764,1.961793267507506,0.04133809883186588,0.0073693107598219445,0.006084590684912816,0.001084695253785489,0.01387363273811279,0.0024732417286684833
pi0 p,0.8,1.0,0.9,1.32,1.32,1.32,2.444,27.905473205664848,2.3875352579511966,0.05483505336311111,0.004691575101098306,0.01581629339841673,0.0013532097399142104,0.019004640332561294,0.001625998187676689
pi0 p,0.8,1.0,0.9,1.4,1.4,1.4,2.444,15.690382915459478,1.9863547098690997,0.03867977604265001,0.004896741891703531,0.008747431155547061,0.0011073981539326749,0.012078429071449551,0.0015290923493176641
pi0 p,0.8,1.0,0.9,1.44,1.44,1.44,2.444,14.69584264592725,1.7955755468472026,0.039920897143449936,0.004877637060086952,0.007969614308042699,0.0009737478084178378,0.011834602736246905,0.0014459819550221612
pi0 p,0.8,1.0,0.9,1.48,1.48,1.48,2.444,18.036662539237096,2.024580514720735,0.05352022580832445,0.006007541920755515,0.009407567425408691,0.0010559812636606308,0.015063715577494254,0.0016908729633958125
pi0 p,0.8,1.0,0.9,1.54,1.54,1.54,2.444,12.810365549392877,1.752604613701471,0.042805349724010636,0.0058562617224425335,0.006180123575294778,0.0008455116327121663,0.011147030319633317,0.0015250413184489822
pi0 p,0.8,1.0,0.9,1.58,1.58,1.58,2.444,8.548449539606429,1.4789292999692263,0.03068176088356803,0.005308115224301549,0.0038668321128984776,0.0006689834552255849,0.00758709907236515,0.0013126103240011361
pi0 p,0.8,1.0,0.9,1.62,1.62,1.62,2.444,8.365495749831974,1.310509998101399,0.0320861435311004,0.005026505679459366,0.0035138492781703586,0.0005504676290052663,0.007534937445637364,0.0011803975703143141
pi0 p,0.8,1.0,0.9,1.64,1.64,1.64,2.444,10.076312861197367,1.5884467593369205,0.03988527136434987,0.006287580677248511,0.004063657466833063,0.0006406017382710785,0.009127923982932808,0.001438941155350394
pi0 p,1.0,1.3,1.15,1.36,1.36,1.36,2.444,15.574338766021178,1.9410568827989338,0.038968865102939884,0.004856757321084574,0.004748019793217512,0.0005917539510182945,0.006729122271358224,0.0008386621927418343
pi0 p,1.0,1.3,1.15,1.38,1.38,1.38,2.444,13.097733312602044,1.764656273164101,0.03463613217797652,0.004666522555257674,0.003977629189661999,0.0005359055749825186,0.00585013852710133,0.0007881885670091915
pi0 p,1.0,1.3,1.15,1.6,1.6,1.6,2.444,5.660760404279762,1.341478776476079,0.024046655118909112,0.005698541394344837,0.0013531933031479732,0.0003206777830183631,0.003168706847277969,0.0007509155450713095
pi0 p,1.0,1.3,1.15,1.64,1.64,1.64,2.444,7.041634888794541,1.354703383165759,0.032001892244018317,0.006156677018239906,0.0015544966856867154,0.0002990615038236183,0.004028291881964643,0.0007749820499158076
pi0 p,1.0,1.3,1.15,1.68,1.68,1.68,2.444,8.143303467814182,1.6293632679519299,0.03944139305687764,0.00789168147026952,0.0016406260155276133,0.0003282667503074839,0.00474225211229705,0.0009488595665977678
pi0 p,1.3,1.6,1.45,1.1,1.1,1.1,2.444,1.6194658801843098,1.1229716842234978,0.001485033559451171,0.0010297534871160753,0.00016885413290870717,0.00011708700525324372,0.00017013760110952828,0.00011797698908356643
pi0 p,1.3,1.6,1.45,1.18,1.18,1.18,2.444,28.390365465375826,2.9144756014356994,0.0412714498173701,0.004236811733730554,0.003846527165044811,0.0003948737323038306,0.004446621581311868,0.00045647774852902235
pi0 p,1.3,1.6,1.45,1.24,1.24,1.24,2.444,39.30055126461553,3.270853671565619,0.07407861060853721,0.006165315439520824,0.005909573958883834,0.0004918341106885961,0.0075993681260799265,0.000632470037618706
pi0 p,1.3,1.6,1.45,1.26,1.26,1.26,2.444,29.84897551851103,2.618274135146509,0.06069289006524975,0.005323821722007997,0.00459079199587089,0.0004026922778362066,0.006122189196418374,0.0005370224386265713
pi0 p,1.3,1.6,1.45,1.3,1.3,1.3,2.444,18.23037314225744,2.1425474442072225,0.04259154458198846,0.005005624639544676,0.0028897908229930163,0.0003396262870640555,0.004151107914898866,0.00048786415858263744
pi0 p,1.3,1.6,1.45,1.44,1.44,1.44,2.444,8.08796745481385,1.9147485556434598,0.02789014624783123,0.006602724051879708,0.0012572874329049373,0.00029765071504467494,0.0023955195791327635,0.0005671162352947001
pi0 p,1.3,1.6,1.45,1.46,1.46,1.46,2.444,8.522920957703358,1.8683896791289634,0.03078871451716741,0.006749483741900714,0.0013034799655119022,0.00028574810520946994,0.0025955011261936645,0.0005689842180179737
pi0 p,1.3,1.6,1.45,1.54,1.54,1.54,2.444,6.475463343949896,2.080975458020415,0.027712256413010772,0.00890569869964976,0.0008996447835025732,0.000289112703750243,0.002165213679072716,0.0006958199418625689
pi0 p,1.3,1.6,1.45,1.58,1.58,1.58,2.444,4.161058319235602,2.291786316449269,0.019221194548196003,0.010586458365105817,0.0005407841750081245,0.00029784772943619803,0.0014449569210645496,0.0007958390018822757
pi0 p,1.6,2.0,1.8,1.14,1.14,1.14,2.444,5.303869195646655,1.6625029533527187,0.007037110913082772,0.00220578925394188,0.00033246876590128905,0.00010421265774467068,0.0004116550789861068,0.00012903368452954635
pi0 p,1.6,2.0,1.8,1.28,1.28,1.28,2.444,11.751843603877639,1.9457093754189196,0.028572926480909793,0.0047307139893112355,0.0009480533202755726,0.0001569656894556154,0.0015381813744468045,0.00025467101352237066
pi0 p,1.6,2.0,1.8,1.32,1.32,1.32,2.444,7.3489768980952315,2.2747440728649377,0.02034487562423964,0.006297391579963811,0.0006048533604791888,0.00018722151610778474,0.0010667170729653352,0.0003301831496817814
pi0 p,1.6,2.0,1.8,1.38,1.38,1.38,2.444,4.974598869623908,2.941265795552382,0.016361282525363986,0.009673720821405687,0.0004088285385071057,0.00024172268519964704,0.0008230765402463109,0.0004866496653088117
pi0 p,1.6,2.0,1.8,1.44,1.44,1.44,2.444,1.9659521339487278,1.0908382308576663,0.007521398645124485,0.004173361624600378,0.00015592709702128953,8.651850455577326e-05,0.0003623623467415727,0.00020106222039855542
pi0 p,0.6,0.7,0.65,1.54,1.54,1.54,2.445,17.962024580973104,2.6684690071594264,0.04992828548338354,0.007417431247374395,0.01775598757725996,0.002637859798478189,0.028717852045608627,0.004266373080074303
pi0 p,0.6,0.7,0.65,1.58,1.58,1.58,2.445,10.83307226596469,1.964040879195684,0.03216091719886447,0.00583078876797029,0.009981814858603664,0.0018097075279793378,0.01745373537129659,0.003164370081014827
pi0 p,0.6,0.7,0.65,1.62,1.62,1.62,2.445,10.34802920980635,1.6766036533494606,0.03263377710360843,0.005287374900589962,0.008811190585582026,0.001427602689036249,0.016718449579483066,0.002708748987366321
pi0 p,0.6,0.7,0.65,1.64,1.64,1.64,2.445,11.956870223636217,1.8127090189899813,0.03879492872338647,0.005881465289214274,0.00975600001556852,0.0014790483535171556,0.019313600381558837,0.0029280185321082404
pi0 p,0.6,0.7,0.65,1.68,1.68,1.68,2.445,11.506717695488643,1.728945248723077,0.03939752889389532,0.005919687281390094,0.008566248444499828,0.0012871241773234868,0.018527662857624784,0.0027838794272490473
pi0 p,0.7,0.8,0.75,1.54,1.54,1.54,2.445,16.112839162773007,2.7702262103223076,0.04864671812030462,0.008363666528390797,0.011746912497592006,0.0020196071320798606,0.019808544240511303,0.0034056163466320856
pi0 p,0.7,0.8,0.75,1.56,1.56,1.56,2.445,10.28420461345602,1.8914230263494296,0.032155033644361806,0.005913804064964856,0.0072578810317763835,0.0013348356846231,0.01273415060023235,0.002342005684597796
pi0 p,0.7,0.8,0.75,1.6,1.6,1.6,2.445,9.153834443953183,2.028892696494314,0.03056721775697624,0.0067750411304683174,0.006012406194377763,0.0013326138997617864,0.011452995247368326,0.002538487947607514
pi0 p,0.7,0.8,0.75,1.64,1.64,1.64,2.445,9.785426514216178,1.91151472925209,0.03472817412967078,0.006783906278633421,0.005928236047741337,0.0011580395098034681,0.012314354396871709,0.0024055231293856395
pi0 p,0.8,1.0,0.9,1.1,1.1,1.1,2.445,5.924302328804103,1.7276704881944926,0.004119183222658993,0.001201253902025355,0.0022676357875181133,0.0006612976871589816,0.0019086347094998627,0.0005566042509873434
pi0 p,0.8,1.0,0.9,1.3,1.3,1.3,2.445,35.27626532314662,2.6113493250666657,0.0649572658400252,0.004808505400321535,0.019913351401667573,0.0014740992638027231,0.02311127232922653,0.0017108275166180286
pi0 p,0.8,1.0,0.9,1.36,1.36,1.36,2.445,18.53014391326298,2.1568701242649846,0.041031130398496346,0.004775938046438724,0.010501531597311316,0.001222356386830511,0.013498974491671412,0.0015712524913776675
pi0 p,0.8,1.0,0.9,1.38,1.38,1.38,2.445,17.73659645852212,2.331186169319597,0.04149655329736363,0.005454044768254712,0.009992125495324782,0.00131330183957671,0.013301142102690235,0.0017482180743333955
pi0 p,0.8,1.0,0.9,1.42,1.42,1.42,2.445,14.733529191399713,1.8661825947516375,0.038171482088305994,0.004834887457287013,0.008123326400712694,0.00102891915056886,0.011615211316321787,0.001471209301674632
pi0 p,0.8,1.0,0.9,1.46,1.46,1.46,2.445,15.800162729146518,1.9160628958989965,0.04490279816389892,0.005445297428815518,0.008425421454347277,0.001021738681286241,0.012972073777551519,0.0015731046365858167
pi0 p,0.8,1.0,0.9,1.5,1.5,1.5,2.445,19.670843639410815,2.358694406711538,0.06082725911006806,0.0072936839145557,0.010035220865470183,0.0012033047366649906,0.01668452338442049,0.002000610279196912
pi0 p,0.8,1.0,0.9,1.52,1.52,1.52,2.445,17.581106471725345,2.263576231434641,0.05655792354245259,0.007281860879227681,0.008738895737705752,0.0011251371870518558,0.01511679527520507,0.0019462949351594276
pi0 p,0.8,1.0,0.9,1.56,1.56,1.56,2.445,10.008504725362284,1.6353141918104468,0.03468300840963272,0.0056669420081530125,0.004687659332076062,0.0007659281823278733,0.008802498529208029,0.001438261874596199
pi0 p,0.8,1.0,0.9,1.68,1.68,1.68,2.445,9.352716108481337,1.4393661502128443,0.03931084291170999,0.006049867863746974,0.0034564551799137915,0.0005319422217022259,0.008546225918584106,0.0013152487637389705
pi0 p,1.0,1.3,1.15,1.4,1.4,1.4,2.445,11.874434832406019,1.6140671676004108,0.03310068473847065,0.004499307058863369,0.003584944972325208,0.0004872940951844731,0.005468614765789002,0.0007433374026043102
pi0 p,1.0,1.3,1.15,1.42,1.42,1.42,2.445,11.666844673042114,1.7721887140752557,0.03420088138882775,0.005195099249821667,0.003486018756074262,0.0005295247575245719,0.005525818320482543,0.0008393694386124017
pi0 p,1.0,1.3,1.15,1.48,1.48,1.48,2.445,15.355350908510047,1.8845060128851154,0.05169584948967894,0.00634444238916822,0.0043691057348080355,0.0005362043549010305,0.007808454825922601,0.0009583030800447377
pi0 p,1.0,1.3,1.15,1.5,1.5,1.5,2.445,15.062893765202066,1.9509865527353256,0.05291002242694601,0.006853048548902873,0.004192734414638239,0.0005430542490478812,0.007813327062367037,0.0010120031561277232
pi0 p,1.0,1.3,1.15,1.52,1.52,1.52,2.445,13.58185274052023,2.0514753242437034,0.04969535537735046,0.00750625096839705,0.003688199597849526,0.0005570852968609083,0.007174235728305021,0.0010836347476376456
pi0 p,1.0,1.3,1.15,1.62,1.62,1.62,2.445,5.462934314883213,1.0981671775981203,0.024014328248898945,0.004827395966149731,0.0012587644255922788,0.00025303869620902514,0.003093312327376882,0.0006218222428064403
pi0 p,1.3,1.6,1.45,1.12,1.12,1.12,2.445,6.251913893905753,2.5596890790834768,0.006543423383090246,0.0026790403159330607,0.000709348477103218,0.0002904249132214575,0.0007386289886394995,0.0003024130830653283
pi0 p,1.3,1.6,1.45,1.28,1.28,1.28,2.445,22.38727199281969,2.270955805702712,0.04888975271271596,0.004959356718313957,0.0035082378464729954,0.0003558742265600344,0.004848489521316289,0.0004918288137497714
pi0 p,1.3,1.6,1.45,1.32,1.32,1.32,2.445,13.524971063934334,1.8958067363020268,0.03368475083406864,0.004721620271127309,0.0021648261327925082,0.00030344552650575854,0.003226326809038305,0.00045223698218452155
pi0 p,1.3,1.6,1.45,1.34,1.34,1.34,2.445,11.8282974026954,1.9795008349705803,0.03130413888218042,0.005238840971414058,0.0019015158064478379,0.0003182243393470568,0.0029456937721938454,0.0004929706350042064
pi0 p,1.3,1.6,1.45,1.36,1.36,1.36,2.445,9.812199166810071,1.770462320467308,0.02751457996664705,0.004964588087368586,0.001578247110019496,0.00028477072195267494,0.002543180651716665,0.0004588783249769314
pi0 p,1.3,1.6,1.45,1.38,1.38,1.38,2.445,9.409729731958683,2.0066429547903497,0.02788264640542115,0.005946027948105842,0.0015088372703497017,0.00032176244852062295,0.0025310390117248625,0.0005397489349696792
pi0 p,1.3,1.6,1.45,1.42,1.42,1.42,2.445,8.285938057472464,1.8446719310869775,0.027222066533539136,0.006060361746889477,0.0013069673892879847,0.00029096597647038157,0.002382156613953172,0.0005303319202645653
pi0 p,1.3,1.6,1.45,1.48,1.48,1.48,2.445,11.025739860224045,2.3260555379841716,0.04165054751232668,0.00878684677212688,0.0016563558653389949,0.00034943466672412906,0.0034460262798782088,0.0007269941622028095
pi0 p,1.3,1.6,1.45,1.56,1.56,1.56,2.445,4.940324093773244,2.2397376958553523,0.021978299588110706,0.009964047933684637,0.0006660143063243719,0.00030194321658649407,0.001684650408142261,0.0007637505053990314
pi0 p,1.3,1.6,1.45,1.6,1.6,1.6,2.445,2.6534331375190896,4.114810172219784,0.01271133821989732,0.019712101680716763,0.0003324839316731629,0.0005155992984347492,0.0009373200940132293,0.0014535486886538863
pi0 p,1.3,1.6,1.45,1.62,1.62,1.62,2.445,3.527575010195142,3.9971114503067158,0.017507471358720668,0.01983779622874357,0.00042397897606426683,0.0004804125256069464,0.0012661036214249475,0.0014346278301230228
pi0 p,1.3,1.6,1.45,1.64,1.64,1.64,2.445,5.360424146596578,3.510638628091733,0.02753483302029331,0.018033059656384014,0.0006157445943915246,0.0004032622604093809,0.001952792667406837,0.0012789192017958943
pi0 p,1.6,2.0,1.8,1.2,1.2,1.2,2.445,22.81214726647648,2.8444113532060067,0.04071064351916887,0.005076147162718733,0.0016640801581413048,0.00020749158065526882,0.0023027438420933194,0.00028712556742086783
pi0 p,1.6,2.0,1.8,1.22,1.22,1.22,2.445,25.375768553214744,3.0220023683769406,0.04929539621830818,0.0058705927983779055,0.0019159788563963027,0.00022817407991594592,0.0027553511027766774,0.0003281349899152617
pi0 p,1.6,2.0,1.8,1.36,1.36,1.36,2.445,5.10112965533989,2.1596881226547513,0.01588242139045485,0.0067242119204040515,0.0004217187076437626,0.00017854493916776557,0.0008103192044632809,0.000343068473001161
pi0 p,1.6,2.0,1.8,1.4,1.4,1.4,2.445,2.9291141760569013,1.47557554842869,0.01015271132713338,0.005114547157987598,0.00023913370742813136,0.00012046640392866548,0.0005035668927353113,0.0002536777159430209
pi0 p,1.6,2.0,1.8,1.42,1.42,1.42,2.445,4.464272275789475,2.4020402135981307,0.01627271207682404,0.00875567312612511,0.0003601790446429406,0.0001937974424229538,0.0007955616758051767,0.0004280588233932509
pi0 p,0.6,0.7,0.65,1.16,1.16,1.16,2.446,61.79480705366056,4.933405367355095,0.0527337620268541,0.004210014352794994,0.06403948630968634,0.005112609951326884,0.054916582383582754,0.004384280414577595
pi0 p,0.6,0.7,0.65,1.3,1.3,1.3,2.446,51.38006926544789,4.339785270247603,0.08035869449426293,0.006787446643966477,0.062300406105123704,0.00526216466055406,0.0664603048283743,0.00561352789269795
pi0 p,0.6,0.7,0.65,1.5,1.5,1.5,2.446,23.133513345382795,3.3516177382219814,0.059823642728564275,0.008667338122859292,0.02434450594505384,0.0035270681428931387,0.0364939128006494,0.005287292235020379
pi0 p,0.6,0.7,0.65,1.52,1.52,1.52,2.446,21.14075714291364,2.8822196573131547,0.056728151447999274,0.007734017855707086,0.021601187997454255,0.0029449923787828436,0.03360288407809553,0.004581240509863502
pi0 p,0.6,0.7,0.65,1.56,1.56,1.56,2.446,12.901735630129883,2.3176807184675496,0.03708820754940069,0.006662562773261788,0.012342970564204367,0.0022173036020411,0.020723237484670445,0.0037227431501757665
pi0 p,0.7,0.8,0.75,1.26,1.26,1.26,2.446,79.48196741018579,4.855469560582975,0.11579754641875836,0.0070739499806898535,0.06813232564767516,0.004162131915617615,0.07039130534943544,0.004300130603084255
pi0 p,0.7,0.8,0.75,1.34,1.34,1.34,2.446,26.42372846422861,3.2420407229494814,0.05037127105718377,0.00618026756728117,0.023140748416510416,0.002839237802016433,0.027234178307633722,0.0033414782947435006
pi0 p,0.7,0.8,0.75,1.38,1.38,1.38,2.446,20.262003412222114,2.8833418125331605,0.04320828715500026,0.006148664496167345,0.017518746222089748,0.002492968363377106,0.022053518876304058,0.003138279655563595
pi0 p,0.7,0.8,0.75,1.62,1.62,1.62,2.446,9.425098403220046,1.9015240799231592,0.03246292367531714,0.006549430937743175,0.0059605611569928385,0.001202549839267913,0.011834258410489592,0.0023875747894463394
pi0 p,0.8,1.0,0.9,1.34,1.34,1.34,2.446,22.26048987969142,2.2136898804954055,0.04650980910862599,0.004625158490400914,0.012661891268618317,0.0012591591973384751,0.015707251775628445,0.001562004452463747
pi0 p,0.8,1.0,0.9,1.6,1.6,1.6,2.446,8.433083974181303,1.46675182742092,0.031304917209266925,0.0054448105419714525,0.003691092306778768,0.0006419853523008051,0.007546105353387898,0.0013124811576499227
pi0 p,0.8,1.0,0.9,1.66,1.66,1.66,2.446,9.098190554872799,1.470943694188528,0.03712464964133186,0.006002102171802552,0.0035250449216665445,0.0005699092108462868,0.008282762003436897,0.0013391098445277815
pi0 p,1.0,1.3,1.15,1.28,1.28,1.28,2.446,33.79575836921589,2.284262618337465,0.0657031646517012,0.004440891110674451,0.010101682159140264,0.0006827748821718766,0.012384360487054068,0.0008370616041083239
pi0 p,1.0,1.3,1.15,1.3,1.3,1.3,2.446,25.620391806779168,2.003939392764583,0.053331593235009564,0.004171414760888008,0.0077482606195063775,0.0006060424367408339,0.009836816485648187,0.0007694021310700862
pi0 p,1.0,1.3,1.15,1.44,1.44,1.44,2.446,11.328777887589316,1.6276241860447456,0.034846490007495276,0.005006452637499351,0.0033444452662103785,0.0004805019621887218,0.005506198712106764,0.0007910846417786422
pi0 p,1.0,1.3,1.15,1.46,1.46,1.46,2.446,12.131366845987207,1.6642422667609236,0.039075110370091745,0.005360521290126959,0.003523441152397919,0.0004833634795410602,0.006037312772231041,0.0008282291040045479
pi0 p,1.0,1.3,1.15,1.54,1.54,1.54,2.446,10.425048495301755,1.739157827205923,0.039672589445271945,0.006618376354831015,0.0027584211935993844,0.00046017338065535915,0.005599441402930495,0.0009341263350742434
pi0 p,1.0,1.3,1.15,1.56,1.56,1.56,2.446,8.57346290031431,1.6924622228621455,0.03388673111283446,0.00668948042717454,0.00220125714874623,0.00043454373225568536,0.004675202451929904,0.0009229180351190132
pi0 p,1.0,1.3,1.15,1.58,1.58,1.58,2.446,6.972614098195174,1.630543131623263,0.02858672261694478,0.006684994115871686,0.0017324825314788445,0.00040514037527063506,0.0038550701679435826,0.0009015066796674164
pi0 p,1.0,1.3,1.15,1.66,1.66,1.66,2.446,6.671649521981271,1.463424603140679,0.03131131628261968,0.006868129156625327,0.001413962188972164,0.00031015224172597415,0.0038531818070916234,0.0008451944362924784
pi0 p,1.3,1.6,1.45,1.16,1.16,1.16,2.446,16.978379354763526,2.2781502552364716,0.022328818620939876,0.002996069458546478,0.0021942026120353956,0.0002944169838711082,0.0024443990477972495,0.0003279882136145528
pi0 p,1.3,1.6,1.45,1.2,1.2,1.2,2.446,43.476174007393176,3.6222982661053478,0.06934267647938787,0.005777414009238193,0.006155134649909088,0.0005128264866687492,0.007352933999648211,0.000612623366379561
pi0 p,1.3,1.6,1.45,1.22,1.22,1.22,2.446,46.20602952780349,3.5509102561446504,0.08034032821420072,0.006174114035618898,0.006771268838994488,0.0005203686231691937,0.008380987403088224,0.0006440746896103153
pi0 p,1.3,1.6,1.45,1.4,1.4,1.4,2.446,8.305598144298632,1.9875053428240252,0.02594298108487654,0.006208079492789969,0.0013249391017340836,0.00031705405172059736,0.002312611558629622,0.0005534011818050834
pi0 p,1.3,1.6,1.45,1.5,1.5,1.5,2.446,11.508043447588456,2.4481292214004107,0.04538448692988694,0.009654733157494643,0.0016930555419827997,0.00036016710960980604,0.003684872526316521,0.0007838903415594434
pi0 p,1.3,1.6,1.45,1.52,1.52,1.52,2.446,8.27149301445126,1.9749731321356523,0.03400404359928212,0.008119099221291766,0.0011862911391577696,0.0002832491211240685,0.00270875952191182,0.000646766825269134
pi0 p,1.6,2.0,1.8,1.1,1.1,1.1,2.446,0.5822125169338748,0.5869618810482343,0.000603300957414919,0.0006082223492331417,3.137363583642576e-05,3.1629564412065484e-05,3.6031387168013376e-05,3.632531107419727e-05
pi0 p,1.6,2.0,1.8,1.12,1.12,1.12,2.446,3.038623812775734,1.154188431040851,0.0035854636604541676,0.001361899640032542,0.00017801116720702207,6.761561892676028e-05,0.00021198132892221198,8.051881789710046e-05
pi0 p,1.6,2.0,1.8,1.16,1.16,1.16,2.446,8.605494579010312,1.81752822122899,0.012706642980082524,0.0026837135276003236,0.00057371446987681,0.00012117168052977307,0.0007353560931772933,0.00015531128858791695
pi0 p,1.6,2.0,1.8,1.18,1.18,1.18,2.446,14.784831399432832,2.286206680407506,0.02408767848178367,0.0037247236693327794,0.0010359207951208833,0.00016018640850170744,0.0013784291964099979,0.00021314913590574853
pi0 p,1.6,2.0,1.8,1.24,1.24,1.24,2.446,19.498213123096058,2.4553004735442014,0.04100745963282038,0.005163839087185086,0.0015162011627458084,0.00019092669719916017,0.002264427527169468,0.0002851466411134853
pi0 p,1.6,2.0,1.8,1.26,1.26,1.26,2.446,14.560364604333845,2.125004534589143,0.03299494368148332,0.004815429204348092,0.001157865873387383,0.0001689841084516425,0.0017993325498293843,0.0002626026154924175
pi0 p,1.6,2.0,1.8,1.3,1.3,1.3,2.446,8.654402893441398,1.9811623805545349,0.022490894207015506,0.005148606328662916,0.0007087972128030492,0.00016225756886260645,0.0011952066292896764,0.00027360621409624585
pi0 p,1.6,2.0,1.8,1.34,1.34,1.34,2.446,6.65289421383934,2.9826227245384156,0.01955910822598101,0.008768731140375532,0.0005510977657288996,0.00024706791761187294,0.0010118344543850407,0.00045362519530851375
pi0 p,0.6,0.7,0.65,1.28,1.28,1.28,2.447,70.87856513188278,5.345234801040332,0.10346473393040298,0.0078026875326289175,0.08557931810381585,0.00645387711400001,0.08834315674805285,0.006662309190441557
pi0 p,0.6,0.7,0.65,1.34,1.34,1.34,2.447,32.085148602965624,3.698554260869998,0.056880159052010305,0.006556751761509094,0.03886967135651486,0.004480627170944962,0.04418758113573094,0.005093639069883896
pi0 p,0.6,0.7,0.65,1.42,1.42,1.42,2.447,18.13054589409697,2.55120846465722,0.03963318645409846,0.005576915408595313,0.020963881082247626,0.002949896334147933,0.027242214849325055,0.0038333412311780985
pi0 p,0.6,0.7,0.65,1.44,1.44,1.44,2.447,16.62578584488053,2.3472363447024756,0.038030986710457716,0.005369232772787749,0.018856994663984494,0.002662239465859252,0.025366606923381586,0.003581269617440484
pi0 p,0.7,0.8,0.75,1.24,1.24,1.24,2.447,108.06960604465112,5.606610466005866,0.14551305244092977,0.007549162365028875,0.09115563773074196,0.004729120159144992,0.09113605606997457,0.004728104269958213
pi0 p,0.7,0.8,0.75,1.28,1.28,1.28,2.447,56.57335439968818,4.1703627333716495,0.08872547152581103,0.0065404889612504435,0.04913643042002164,0.003622142269076708,0.052368131107353104,0.0038603703935156746
pi0 p,0.7,0.8,0.75,1.48,1.48,1.48,2.447,20.796382039412432,2.8186197491507836,0.05597547393313692,0.007586587705352245,0.016519380989378548,0.0022389400912219398,0.024795019005179726,0.003360571570387594
pi0 p,0.7,0.8,0.75,1.52,1.52,1.52,2.447,19.568810993207528,3.1689612615395695,0.05695732805050127,0.00922363480415294,0.014741674092838336,0.0023872576697000925,0.023855420902531323,0.0038631322436546243
pi0 p,1.0,1.3,1.15,1.12,1.12,1.12,2.447,9.541990782674814,1.8543080241855527,0.00876056035856648,0.0017024515889018648,0.0020853610124012844,0.0004052510368843008,0.001954843089384676,0.0003798873116971878
pi0 p,1.0,1.3,1.15,1.14,1.14,1.14,2.447,16.560886823842676,2.0685349795021377,0.017179862128989788,0.002145847993217168,0.003877977553942098,0.00048437818006850307,0.003755511059508691,0.00046908152172845616
pi0 p,1.0,1.3,1.15,1.18,1.18,1.18,2.447,44.363334640025705,2.9116376259520402,0.05698887941575693,0.0037402726128268667,0.01155547082547509,0.0007584042974688535,0.01195008677374906,0.0007843035823652283
pi0 p,1.0,1.3,1.15,1.2,1.2,1.2,2.447,66.78131255944157,3.6510596072795174,0.09430520243952699,0.005155842288616347,0.018112895745779,0.0009902659815111564,0.019363519301878393,0.0010586399168919936
pi0 p,1.0,1.3,1.15,1.24,1.24,1.24,2.447,60.91046128804566,3.1998336976890345,0.10197431302721073,0.005357057494279704,0.017550685145348438,0.0009219971833744455,0.02006744042940293,0.0010542108983333737
pi0 p,1.0,1.3,1.15,1.34,1.34,1.34,2.447,18.216481019543266,2.0612259464964295,0.04300363470083927,0.004865934729321644,0.005576116004684442,0.0006309470515847058,0.007593437931020431,0.0008592104737318749
pi0 p,1.3,1.6,1.45,1.14,1.14,1.14,2.447,9.941689332805735,1.9831339107615986,0.011725107112734409,0.0023388839405639864,0.0012126357984112877,0.0002418924080938068,0.0013037378702735476,0.0002600651352835931
pi0 p,0.6,0.7,0.65,1.1,1.1,1.1,2.448,12.016617032722188,4.070499463323727,0.00692861685827069,0.0023469942602287967,0.01026911160334512,0.0034785508397581423,0.00802216118460319,0.00271742061078453
pi0 p,0.6,0.7,0.65,1.14,1.14,1.14,2.448,35.79999395124126,4.092280754230197,0.027149691447737507,0.0031034686750557997,0.03526452242316922,0.004031071251464583,0.029275968445647556,0.0033465224154715285
pi0 p,0.6,0.7,0.65,1.18,1.18,1.18,2.448,102.11809752346694,5.987365204730749,0.09707722453304045,0.00569180987931538,0.11071470947069532,0.006491399812696097,0.09771109410154769,0.005728974776535932
pi0 p,0.6,0.7,0.65,1.22,1.22,1.22,2.448,162.38656178638092,7.498714428833885,0.18685554062744336,0.008628647119543115,0.18737359959083422,0.008652570134976351,0.17589238183820805,0.008122388497560697
